PARTICIPANT_ID,AGE,GENDER,AvgTimeForAllMarathons2012,AvgTimeForAllMarathons2013,AvgTimeForAllMarathons2014,AvgTimeInAllMarathons,AvgTimeInAllEvents,TotalNoOfMarathonEvents,AvgTimeForAllMarathons2015
3796,55,1,389,355,404,389,364.5,1,393
8110,46,1,329,355,404,329,330,1,393
2491,23,1,298,355,404,298,298,1,393
3819,42,1,343,355,404,430,430,1,430
8256,33,1,343,355,404,206.5,204.13,2,206.5
2422,37,1,343,355,404,323,323,1,323
3673,23,0,343,355,404,471,442,1,471
1094,47,0,343,355,404,384,444,0,393
2345,27,0,343,355,404,384,315,0,393
779,22,1,343,355,404,356.5,356.5,2,387
1117,42,1,343,355,404,505,505,1,505
2322,42,1,321,355,404,321,321,1,393
2445,33,1,343,466,404,466,406,1,393
3650,33,1,343,335,404,335,322.25,1,393
802,47,0,343,355,404,470,470,1,470
971,32,0,343,535,404,535,535,1,393
2299,57,0,343,355,404,535,535,1,535
825,32,1,343,289,404,289,268.5,1,393
948,53,1,343,355,404,473,361.67,1,473
1071,42,1,343,355,404,415,415,1,415
2153,52,0,343,355,404,479,479,1,479
5093,33,1,335,295,404,315,315,2,393
6421,62,1,343,355,350,350,350,1,393
1263,47,1,343,355,404,331,331,1,331
2591,32,1,343,355,404,328,328,1,328
8187,57,1,343,317,404,317,317,1,393
6859,25,1,343,355,404,426,392,1,426
2199,32,1,343,371,404,371,371,1,393
3527,27,1,343,355,404,384,419,0,393
5047,56,1,327,309,404,318,309,2,393
8379,57,1,343,355,404,451,451,1,451
2637,47,1,343,355,350.5,350.5,350.5,2,393
3719,25,0,343,355,404,345,334,1,345
3965,32,1,343,355,312,291.5,271,2,393
8233,13,0,343,300,404,300,250,1,393
4901,53,0,343,355,404,424,372.5,1,424
3573,44,0,343,355,507,507,413,1,393
5339,32,1,343,355,404,554.5,554.5,2,554.5
8333,52,1,343,355,404,399,399,1,399
7005,47,1,334,355,404,334,334,1,393
4011,42,1,343,311,404,311,311,1,393
7941,47,0,343,355,404,505,505,1,505
4111,35,1,292,299.5,315,301.5,314.89,4,393
4947,32,1,343,355,404,384,316,0,393
6275,21,1,343,355,404,384,391,0,393
2783,27,1,343,355,404,384,320,0,393
7795,42,0,343,355,367,367,367,1,393
8041,27,0,343,355,501,501,501,1,393
6713,46,1,321,304,307,308.6,303.88,5,304
6959,51,1,431,386,404,408.5,383.14,2,393
5631,42,1,343,355,404,384,511,0,393
7649,37,1,343,355,404,384,384,1,384
5485,27,1,343,355,314,314,314,1,393
6321,42,1,343,355,404,252,252,1,252
6567,21,1,343,355,404,400,400,1,400
6813,37,1,324,355,404,324,324,1,393
5239,37,0,343,355,404,384,323,0,393
8502,47,1,343,336,404,336,336,1,393
1340,42,1,343,355,404,342,342,1,342
2929,39,0,332,338,404,335,335,2,393
3427,47,1,343,307,404,307,307,1,393
1861,28,0,343,355,459,414,368.86,2,369
2906,33,0,343,354.33,377,360,356.75,4,393
3404,28,1,343,355,404,338,321.5,1,338
1363,32,0,343,355,404,384,346,0,393
4801,42,1,343,355,471,471,471,1,393
1555,33,1,343,387,404,387,342.5,1,393
7128,27,1,343,355,404,418,369.25,1,418
2714,26,1,343,416,556,486,449.75,2,393
4778,21,1,343,355,534,534,534,1,393
8479,27,0,319,355,404,319,319,1,393
487,49,0,327,355,404,327,340.5,1,393
2737,32,0,343,355,387,387,387,1,393
1532,21,1,343,355,404,384,379,0,393
181,39,1,343,240,341.5,307.67,314.29,3,393
8671,43,1,343,351,373,362,362,2,393
1930,41,1,318,355,343,306.5,285.9,4,302
679,53,1,343,355,404,384,284,0,393
656,43,1,343,355,404,305,300,1,305
7320,33,1,284.5,355,404,284.5,277,2,393
4609,32,1,343,355,404,384,327,0,393
158,33,1,343,355,404,384,450.5,0,393
556,42,1,343,355,404,429,429,1,429
2053,21,1,343,355,404,384,537,0,393
2030,43,1,343,355,343,343,308,1,393
3235,42,1,343,355,404,384,383,0,393
848,52,1,343,314,404,314,314,1,393
1761,36,0,363.5,355,404,363.5,353.09,2,393
3006,52,1,343,355,378,378,378,1,393
7334,32,1,343,355,404,297,297,1,297
6836,52,1,343,355,404,384,300,0,393
3504,21,0,343,355,427,427,427,1,393
5070,37,0,343,382,404,382,382,1,393
8402,37,0,343,355,479,479,479,1,393
1240,42,0,343,466,404,466,466,1,393
4572,62,1,343,355,404,384,378.33,0,393
8210,47,1,343,355,404,324,324,1,324
4878,27,1,343,355,404,353,353,1,353
5960,42,1,342,355,404,342,342,1,393
387,46,1,364,355,320,328.8,319.9,5,320
1632,35,0,343,355,404,358,417,1,358
5946,21,1,343,288,306,297,297,2,393
1569,48,0,343,355,462,462,395.5,1,393
7028,34,1,343,300,330,311.25,278.08,4,315
2614,44,0,371,355,354,347,316.14,3,316
3696,45,1,343,338,404,322,313.95,3,314
7918,35,0,343,355,373,373,356,1,393
5754,42,1,336,355,404,336,336,1,393
6252,53,1,343,461,461,461,461,2,393
4088,37,1,343,355,467.5,467.5,467.5,2,393
5654,32,1,343,355,404,383,383,1,383
1824,42,0,307,355,404,307,307,1,393
3988,55,0,343,427,404,427,412.5,1,393
7818,53,1,343,355,404,384,373,0,393
6152,21,0,343,355,404,384,527,0,393
4380,37,1,343,355,317,317,317,1,393
5462,39,1,349,355,404,349,349,1,393
8708,26,0,443,475,404,459,438.67,2,393
6544,40,0,343,382,474,428,399.67,2,393
7626,44,0,343,358,404,358,323.71,1,393
5362,47,0,343,355,404,396,396,1,396
7526,27,0,343,355,404,301,301,1,301
3198,27,0,343,355,404,334,317,1,334
6444,37,1,343,355,460,460,460,1,393
4280,27,0,343,355,404,384,574,0,393
4672,27,0,356.5,355,404,356.5,356.5,2,393
3012,27,0,343,355,404,441,441,1,441
4695,37,1,343,355,415,415,379,1,393
5691,21,1,343,355,404,448,448,1,448
7234,47,1,336,331,404,333.5,330.67,2,393
6023,42,1,343,355,404,384,395,0,393
72,35,0,343,355,404,384,389,0,393
4718,18,1,343,386,404,386,352.5,1,393
5714,37,1,343,355,338,338,338,1,393
5883,32,1,343,355,381,381,381,1,393
473,27,1,343,343,404,343,343,1,393
6215,47,1,331,355,393,362,367,2,393
1469,47,1,343,294,404,294,294,1,393
1801,33,1,343,355,356,356,319.5,1,393
7042,43,1,243,355,404,243,223,1,393
2797,32,0,343,355,404,394,394,1,394
7211,47,1,343,355,404,352,352,1,352
5737,43,1,343,366,404,366,329,1,393
6192,52,1,343,355,404,463,463,1,463
1778,49,1,276,276,404,276,276,2,393
7188,47,1,343,355,404,239,239,1,239
4864,27,1,343,355,404,384,604,0,393
264,32,1,343,355,437,437,437,1,393
7420,32,1,343,355,430,430,430,1,393
4486,42,0,343,355,404,321,321,1,321
281,32,1,343,355,404,374,374,1,374
1492,26,0,343,327,404,327,311.33,1,393
2820,52,1,343,355,395,395,395,2,395
2943,51,1,343,355,404,364,296.07,1,364
3158,33,1,343,302,404,297.5,283,2,293
7443,52,1,343,355,404,384,369,0,393
4463,42,1,343,355,516,516,516,1,393
2966,41,1,343,309,302,305.5,302.12,2,393
3135,45,1,255,262,232,249.67,232,3,393
5545,33,1,343,355,404,384,274.5,0,393
4217,37,1,343,355,404,315,315,1,315
2989,42,1,343,332,404,357.5,331.67,2,383
1346,21,1,339,355,404,339,339,1,393
7251,35,0,343,355,349,349,323,1,393
3421,47,1,343,355,404,384,377,1,393
7689,24,1,368,436,404,402,393.6,2,393
410,26,1,343,317,317,306,283.93,3,284
6361,42,0,343,355,404,394,394,1,394
1738,43,1,393,355,404,393,333.5,1,393
3029,25,1,343,379,436,407.5,379,2,393
7357,42,0,343,355,404,384,503,0,393
8293,21,1,343,355,404,346,346,1,346
218,37,0,343,355,482,482,482,1,393
719,45,1,343,355,404,354,303,1,354
1300,42,1,343,332,404,332,332,1,393
6965,52,1,343,355,499,499,499,1,393
7297,40,1,343,355,385,385,303.71,1,393
4655,47,1,311,279,404,287.75,281.83,4,393
327,36,0,343,355,445,445,415,1,393
4503,53,0,343,355,404,440,416,1,440
6169,42,0,343,355,404,512,512,1,512
4941,27,1,343,371,404,371,319.5,1,393
8439,27,1,343,355,519,519,442.5,1,393
5777,25,1,343,355,362,362,321,1,393
1154,0,-1,343,355,583,583,583,1,393
1947,37,1,342,355,404,342,344.86,1,393
7105,23,1,343,355,589,589,425.33,1,393
3613,42,1,343,336,404,336,333,2,393
4549,37,1,343,355,404,528,528,1,528
8631,37,1,343,355,404,397,397,1,397
7549,42,1,343,355,404,384,281,0,393
3467,27,0,343,414,440,427,401.71,2,393
8485,21,0,343,355,404,396,396,1,396
7403,53,0,343,355,404,361,333,1,361
5087,43,0,343,355,404,454,394.5,1,454
8525,27,1,343,355,404,562,562,1,562
2574,47,1,343,355,404,376,376,1,376
8027,42,0,343,355,404,384,536,0,393
2193,32,1,343,355,404,384,561,0,393
5800,49,1,343,355,383,385,385,2,387
6129,53,1,343,355,404,282,263.25,1,282
1386,27,0,369,355,404,369,369,1,393
6796,40,1,343,355,404,362,359,1,362
2382,47,0,343,355,407,407,407,1,393
2883,45,1,261,249,251,251.58,246.96,12,250.5
3879,23,1,343,380,247,280.25,247.25,4,247
5110,47,0,298,355,404,298,298,1,393
6106,42,0,343,355,404,448,448,1,448
1409,62,1,343,355,404,432,432,1,432
6819,42,1,276,355,404,276,276,1,393
2860,14,1,343,349,404,349,323.8,1,393
2405,52,0,42,355,404,42,365.25,1,393
7835,38,0,343,737,404,737,567.22,1,393
6584,52,0,343,355,496,496,496,1,393
5322,32,1,343,283,404,283,283,1,393
5279,45,0,343,355,404,384,347.33,0,393
5130,37,1,343,355,404,299,299,1,299
1217,52,1,343,355,435,435,435,1,393
1884,46,1,343,355,393.5,393.5,371,2,393
6627,22,0,343,511,404,511,507.5,1,393
4048,37,0,343,355,404,384,537,0,393
135,27,1,343,355,404,384,339,0,393
3381,21,1,343,292,404,292,292,1,393
7858,37,1,343,355,404,453,389.33,1,453
5153,37,0,343,355,404,465,465,1,465
1907,46,1,304.33,355,404,304.33,300.4,3,393
6776,30,0,260,257,404,258.5,269.11,2,393
4071,47,1,273,265,293,277,337.7,3,393
112,27,0,343,355,404,384,654,0,393
931,56,1,343,494,404,494,453.33,1,393
4240,57,1,343,436,404,436,436,1,393
7878,67,1,343,355,404,513,513,1,513
7964,45,0,343,355,552,552,462,1,393
4961,45,1,343,355,293,293,293,1,393
304,27,1,343,355,459,459,459,1,393
633,42,1,343,355,404,513,513,1,513
1715,27,1,388,355,404,388,388,1,393
6882,21,1,343,355,404,351,351,1,351
2554,27,1,343,341,366,353.5,346.67,2,393
3550,32,1,343,355,404,384,324,0,393
3636,52,1,343,355,404,342,342.14,1,342
4632,37,1,343,355,404,384,458,0,393
8270,47,1,343,355,404,435,435,1,435
5024,43,0,343,366,404,366,367.5,1,393
241,32,1,343,381,404,381,381,1,393
696,27,1,343,355,404,504,504,1,504
1323,50,1,315,296,404,305.5,295.8,2,393
7274,27,1,343,355,404,287,287,1,287
8356,42,1,343,355,404,384,428,0,393
3942,56,1,370,356.5,365,362,362,4,393
4028,52,1,343,355,404,355,355,1,355
5216,27,1,343,355,404,384,377,1,393
8462,42,1,343,355,497,497,360.14,1,393
7380,42,1,343,355,328,328,328,1,393
888,27,1,343,355,348,348,348,1,393
6298,53,1,343,343,404,343,312,1,393
1970,45,1,343,285,281,283,267.93,2,393
3052,27,1,343,321,404,321,321,1,393
4134,37,1,343,355,404,384,224,0,393
7772,54,1,343,355,354,354,322.83,1,393
4526,52,1,343,355,464,417.5,417.5,2,371
5608,51,1,343,355,404,355,354.88,1,355
1280,52,0,343,355,580,580,580,1,393
6690,42,1,343,330,404,330,315,1,393
739,27,1,343,355,404,384,483,0,393
2362,52,1,343,355,404,384,387,0,393
3444,32,1,343,355,404,402,402,1,402
7755,37,1,343,355,404,331,331,1,331
4838,20,0,343,417,404,417,417,1,393
8419,32,1,343,355,404,347,347,1,347
7732,25,0,358,355,382,370,389.9,2,393
4861,57,1,361,355,404,361,331.8,1,393
8396,33,1,343,355,387,387,387.5,1,393
6404,21,1,319,355,404,319,319,1,393
2800,32,1,343,355,513,513,513,1,393
3464,42,0,343,355,404,384,432,0,393
2823,37,0,343,355,404,346,346,1,346
8250,37,1,343,287,404,287,287,1,393
4343,42,1,343,355,404,384,377,1,393
6258,25,0,343,355,404,414,370,1,414
6335,52,1,343,338,376,357,337.67,2,393
6922,48,0,381,355,404,381,350.86,1,393
8273,34,1,343,351,404,351,321.75,1,393
4320,27,1,343,355,404,525,525,1,525
6945,57,1,343,355,487,487,487,1,393
7709,42,0,343,355,404,327,327,1,327
4884,21,1,343,355,404,325,325,1,325
5717,32,1,343,355,203,203,203,1,393
6381,37,0,343,355,620,620,620,1,393
6876,52,1,343,355,404,323,323,1,323
5694,49,1,343,355,455,455,384,1,393
6235,21,1,343,386,404,386,386,1,393
6358,16,1,343,355,404,498,498,1,498
6899,16,0,343,355,404,464,464,1,464
5425,42,1,343,355,404,592,592,1,592
5840,47,0,343,355,481,481,481,1,393
7168,42,1,343,355,404,369,369,1,369
2923,21,1,343,355,404,363,363,1,363
1844,25,0,343,355,404,384,521.67,0,393
7855,32,0,343,355,404,481,481,1,481
908,49,1,343,355,404,336,296.67,1,336
2236,52,1,343,355,404,322,322,1,322
2531,32,0,343,355,404,268,268,1,268
3859,37,1,343,355,384,384,384,1,393
4297,47,0,333,393,404,363,363,2,393
8296,47,1,343,355,404,523,523,1,523
5379,37,1,285,355,404,285,285,1,393
7214,43,1,343,355,446,446,404.5,1,393
4546,37,0,343,355,404,384,485,0,393
8688,44,1,343,355,404,404,331,1,404
2282,34,1,343,355,303,290.5,290.5,2,278
3364,42,1,407,355,404,407,385.57,1,393
3905,30,1,343,355,404,384,220,0,393
1011,36,1,343,355,453,453,368.67,1,393
4005,32,1,394,327,404,360.5,360.6,2,393
762,37,1,343,355,404,384,407,0,393
3318,27,1,343,355,404,384,377,1,393
1449,57,1,343,444,404,444,444,1,393
2777,31,0,399,355,404,399,391,1,393
1990,47,1,343,355,404,384,450,0,393
221,37,1,343,441,494,493,452.5,3,544
470,57,1,343,355,364,364,364,1,393
1303,37,0,343,355,404,383,383,1,383
2385,37,1,343,355,404,278,278,1,278
862,33,1,343,355,412,412,344,1,393
1403,52,1,357,374,431,387.33,387.33,3,393
2485,42,1,343,355,404,456,456,1,456
3026,32,1,343,355,404,371,371,1,371
1944,27,0,343,355,404,384,269,0,393
8004,46,1,343,283,404,285,283,2,287
4423,33,0,385,355,404,385,346.83,1,393
344,33,1,386,355,404,386,348.33,1,393
7340,45,1,358,316,404,337,327.11,2,393
3261,42,1,406,355,404,406,406,1,393
4400,21,1,343,355,404,276,276,1,276
1695,43,1,343,355,435,435,373,1,393
2408,32,1,343,355,404,454,454,1,454
8124,27,1,343,355,295,295,295,1,393
6132,32,1,343,355,404,336,336,1,336
1718,47,1,343,355,337,337,337,1,393
8147,32,1,343,355,432,432,432,1,393
3192,52,1,343,355,404,366,366,1,366
3733,24,0,343,355,404,378,312,1,378
4758,47,1,332,355,404,332,325,1,393
9,37,0,343,355,404,427,427,1,427
6507,57,1,343,355,405,405,405,1,393
6673,27,0,343,355,499,499,499,1,393
4094,27,0,343,355,404,384,526,0,393
6109,47,1,349,355,404,349,349,2,393
6650,42,1,343,321,404,321,321,1,393
6773,37,0,373,355,404,373,373,1,393
7314,37,0,343,355,404,380,380,1,380
4635,32,1,343,355,404,322,322,1,322
5299,42,0,343,449,404,449,449,1,393
8545,33,1,324,355,404,324,359,1,393
7463,32,1,343,355,504,504,504,1,393
6799,47,1,343,345,404,345,345,1,393
2720,52,0,392.5,355,404,392.5,385.17,2,393
3802,37,1,348,355,404,348,318,1,393
7881,43,1,343,355,404,384,238,0,393
5966,21,1,343,355,404,384,510,0,393
7981,42,1,343,355,404,377,377,1,377
4735,37,0,343,355,303,303,303,1,393
5276,45,1,343,355,404,422,359.5,1,422
8522,44,1,347,343.5,404,344.67,321.17,3,393
7440,33,1,343,395,404,395,370,1,393
5817,45,0,343,355,404,384,374.5,0,393
5176,53,1,343,382,395,388.5,362.4,2,393
7583,36,1,417,355,404,417,391.6,2,393
2259,33,0,343,355,404,325,313.5,1,325
2508,55,1,343,367.5,359,365.29,365.29,7,369
244,37,1,343,355,406,406,406,1,393
7191,21,0,343,355,404,498,498,1,498
5568,33,0,343,355,404,384,345.5,0,393
1867,37,1,343,355,404,384,320,0,393
4964,52,0,356,355,404,356,356,1,393
550,27,0,343,355,415,415,415,1,393
636,32,0,355,355,404,355,355,1,393
3882,40,1,329,293,310,310.67,292.91,3,393
4274,46,0,295.5,277,404,285.5,273.63,4,274
2651,32,1,343,355,404,274,274,1,274
5505,30,1,343,355,348,348,348,1,393
1426,28,1,343,538,404,538,560,1,393
3341,49,1,343,432,404,432,514,1,393
3590,42,0,378,395,404,386.5,395,2,393
1177,57,1,343,355,404,384,331,0,393
785,37,0,343,355,404,418,418,1,418
1326,24,1,343,312,404,312,253.33,1,393
2949,36,1,343,359,404,359,288,1,393
3490,42,1,366,361,404,363.5,361,2,393
885,37,1,357,355,404,357,427.25,1,393
3049,42,0,343,355,404,476,476,1,476
4131,52,1,343,355,404,384,532,0,393
1967,32,1,343,355,404,384,297,0,393
8608,65,0,343,354,349,350,355.43,4,343
493,32,0,343,355,404,367,367,1,367
1034,37,1,343,355,404,422,422,1,422
1575,21,0,343,355,465,465,391.5,1,393
2116,42,1,343,355,404,374,374,1,374
2657,46,1,343,355,283,283,283,1,393
8585,36,1,292,272,287.33,282.75,272.19,8,272
7589,37,1,343,355,404,384,337,0,393
95,34,0,343,355,404,384,423,0,393
8562,35,1,343,355,404,324,308,1,324
7566,27,1,343,496,404,496,496,1,393
6570,57,1,343,355,404,384,647,0,393
4031,54,1,353,331,404,342,342,2,393
5050,45,1,343,355,404,412,348,1,412
1137,32,1,308,355,404,308,308,1,393
2133,35,1,343,355,404,483,440,1,483
6547,23,0,343,355,357,357,421.2,1,393
7543,42,1,343,355,404,384,235,0,393
5551,42,1,343,355,404,384,336,0,393
6046,27,1,343,355,404,384,433,0,393
5528,55,1,343,355,461,420,378.63,2,379
6069,25,0,343,355,537,537,537,1,393
1114,21,1,343,355,404,313,313,1,313
2110,37,1,343,355,404,429,429,1,429
6524,37,0,343,355,404,578,578,1,578
7065,32,1,343,310,404,310,310,1,393
118,21,0,343,355,404,384,421,0,393
8084,30,0,377,355,404,377,343.5,1,393
4509,32,0,343,394,394,394,394,2,393
258,51,1,343,302,404,312.33,280.11,3,333
6092,57,1,343,349,404,349,349,1,393
1592,21,1,343,355,404,516,488.5,1,516
2179,34,0,337,355,404,337,326.75,1,393
4171,61,1,343,355,380,375,369.77,2,370
8107,37,1,343,399,404,399,399,1,393
1615,30,0,343,454,404,454,409.8,1,393
2156,52,1,343,355,404,321,321,1,321
8130,27,1,343,355,404,300,300,1,300
7048,42,1,343,355,404,384,377,1,393
1638,21,1,343,355,404,384,281,0,393
3630,27,1,343,278,404,278,278,1,393
3112,36,0,343,289,297,293,279.46,2,393
3653,21,1,343,355,380,380,380,1,393
4194,27,1,343,355,494,494,494,1,393
5591,38,0,347,333,404,337.67,333.67,3,393
1097,32,1,343,355,373,373,373,1,393
2093,47,1,343,355,404,371,371,1,371
7002,47,1,343,355,404,425,447,1,425
2674,27,1,343,434,404,434,434,1,393
6029,48,1,381,355,404,381,371.75,1,393
78,37,0,343,355,404,383,383,1,383
1701,37,1,381,355,404,381,381,1,393
1051,33,1,343,355,404,419,394.5,1,419
8625,37,1,343,433,404,433,433,1,393
3968,19,1,343,355,277,277,277,1,393
4987,53,1,374,355,404,374,361,1,393
5983,35,0,369,355,404,369,424.2,1,393
573,46,1,343,333,404,380,333,2,427
659,25,1,312,355,404,312,280,1,393
1655,32,1,343,355,442,442,442,1,393
6610,57,1,343,435,404,435,435,1,393
7606,25,0,343,344,404,344,317.3,1,393
32,55,0,343,355,404,384,280,0,393
3175,32,1,343,330,404,330,311.5,1,393
7503,34,0,343,355,404,384,307,0,393
7652,23,0,343,355,390,390,318.75,1,393
5488,32,1,358,358,404,358,358,3,393
619,27,0,343,355,406,406,406,1,393
1160,32,1,343,355,336,336,336,1,393
7111,42,1,343,355,404,272,272,1,272
8044,42,1,378,304.5,307,319.88,306.81,8,307
1552,27,0,343,355,517,517,517,1,393
2634,24,1,343,389,398,393.5,344,2,393
3716,47,1,398,355,404,398,369.8,1,393
4649,57,1,343,355,404,395,395,1,395
321,42,1,317,302,322,313.67,306.25,3,393
3567,23,1,343,355,258,258,235,1,393
5190,37,1,343,355,404,384,314,0,393
5731,27,0,343,355,404,384,484,0,393
4108,32,0,343,355,404,492,492,1,492
8170,37,0,343,355,538,538,538,1,393
4257,47,1,343,355,416,416,416,1,393
5253,26,1,343,248.5,239,245.33,227.71,3,393
510,47,1,343,315,404,315,314.78,1,393
7174,32,1,371,355,404,371,371,1,393
8193,57,1,343,355,555,555,588.5,1,393
4234,32,1,343,355,404,322,322,1,322
533,62,1,334,355,404,334,316,1,393
3238,37,1,343,355,404,355,355,1,355
1529,37,1,288,274,404,281,272.2,2,393
2242,32,1,343,355,404,384,377,1,393
4469,27,0,343,410,404,410,410,1,393
5465,27,0,343,355,404,428,428,1,428
3215,50,1,343,355,404,292,284,1,292
6461,42,1,343,355,404,350,350,1,350
2219,52,1,343,366,366,366,365.75,2,393
4446,27,1,343,355,405,405,405,1,393
1200,42,0,343,355,404,343,343,1,343
1741,32,1,343,375,404,375,375,1,393
7151,42,0,343,494,543,518.5,493.78,2,393
8499,55,0,343,355,491,491,370,1,393
5920,32,1,343,355,404,348,348,1,348
2007,32,0,343,355,404,589,589,1,589
3756,32,1,343,355,284,284,262.5,1,393
3928,34,1,351,329,400,393.25,360.8,4,493
5943,52,1,343,346,404,346,346,1,393
8648,44,1,274,277,404,269.67,257.77,3,393
6484,32,1,343,296,308,296.67,286.25,3,286
3779,21,0,343,355,365,353,353,4,353
7958,37,1,343,355,404,323,323,1,323
4712,25,0,343,387,443,415,450.67,2,393
5794,32,1,343,355,422,422,422,1,393
2548,27,0,343,359,352,353.4,351.92,5,352
6006,62,1,343,355,404,325,325,1,325
7417,27,1,343,355,404,382,382,1,382
1678,21,0,346,318,404,332,332,2,393
3089,38,1,290,278,404,284,278.17,2,393
5010,45,0,343,355,404,384,446.5,0,393
8021,43,1,343,355,404,447,389.5,1,447
5402,37,1,343,355,404,473,473,1,473
6398,27,1,343,355,404,379,379,1,379
1074,33,1,343,355,404,378,338,1,378
2070,32,1,343,320,404,320,320,1,393
7025,42,0,343,355,404,544,544,1,544
2697,21,0,343,417,404,417,417,1,393
3693,27,1,343,355,404,507,507,1,507
4383,21,1,343,355,347,347,347,1,393
55,32,0,343,355,586,586,586,1,393
6633,27,1,343,355,404,363,363,1,363
3301,47,1,343,355,404,384,327.5,0,393
7629,52,0,343,355,404,384,363,0,393
7715,42,1,343,355,404,384,387,0,393
8319,27,1,343,355,404,384,369,0,393
4924,24,1,343,355,404,304,267.25,1,304
596,37,0,343,355,331,331,331,1,393
7088,27,0,343,394,404,394,394,1,393
2760,43,1,311,355,280,295.5,280,2,393
4775,42,1,343,355,342,342,342,1,393
5316,47,0,343,355,404,352,352,1,352
447,0,-1,405,355,404,405,405,1,393
7480,27,0,327,355,404,327,327,1,393
988,18,1,343,355,346,346,319,1,393
6939,56,1,363,359,404,361,359.25,2,393
2611,37,1,343,355,386,386,386,1,393
3152,47,1,343,355,404,384,341,0,393
4767,33,1,343,333,404,333,348.07,1,393
522,47,0,343,485,404,485,485,1,393
1850,33,0,343,355,504,504,418,1,393
6095,21,0,343,355,404,384,602,0,393
4744,32,1,343,317,404,317,317,1,393
6072,37,1,343,377,404,377,377,1,393
3201,43,0,398,359,384,390.5,390.5,4,421
1873,38,1,343,355,404,309,303.5,1,309
476,55,1,344.5,321,311,328.4,310.64,5,393
7469,27,1,343,355,468,468,468,1,393
