PARTICIPANT_ID,EVENT_DATE,EVENT_NAME,EVENT_TYPE,TIME,CATEGORY,GENDER,EVENT_DT,DAY,YEAR,DAY_OF_WEEK,MONTH,ID,LOCATION,LABEL,EveTyp,Age1,Age2,AvgAge,Distance,TimePerKm,TimeInSeconds
7467,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:45:48,F35-39,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,579,24348
7468,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:46:37,M35-39,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,323,13597
7469,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,05:27:59,M25-29,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,468,19679
7470,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:15:23,M35-39,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,364,15323
7470,23-09-2012,Marathon Oasis de Montreal,Marathon,03:43:03,M30-34,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,318,13383
7471,22-09-2013,Marathon Oasis de Montreal,Marathon,03:19:52,M25-29,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,285,11992
7472,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,05:36:51,M40-44,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,481,20211
7473,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:39:03,M35-39,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,398,16743
7474,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,05:08:14,M55-59,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,55,59,57,42,440,18494
7474,25-05-2014,Tamarack Ottawa Race Weekend,Marathon,-1,M55-59,M,25-05-2014,25,2014,6,5,NULL,OTTAWA ON,1,5,55,59,57,42,0,0
7475,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,06:13:03,M25-29,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,532,22383
7476,22-09-2013,Marathon Oasis de Montreal,Marathon,05:20:46,F30-34,F,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,458,19246
7477,23-09-2012,Marathon Oasis de Montreal,Marathon,03:42:22,M30-34,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,317,13342
7478,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:02:16,M70-79,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,70,79,74,42,517,21736
7479,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,05:11:07,M45-49,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,45,49,47,42,444,18667
7479,23-09-2012,Marathon Oasis de Montreal,Marathon,04:30:09,M45-49,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,45,49,47,42,385,16209
7480,23-09-2012,Marathon Oasis de Montreal,Marathon,03:49:35,F25-29,F,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,327,13775
7481,29-05-2016,Tamarack Ottawa Race Weekend,Marathon,-1,M25-29,M,29-05-2016,29,2016,6,5,NULL,OTTAWA ON,1,5,25,29,27,42,0,0
7481,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:32:01,M25-29,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,474,19921
7482,23-09-2012,Marathon Oasis de Montreal,Marathon,04:05:45,M35-39,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,351,14745
7483,23-09-2012,Marathon Oasis de Montreal,Marathon,04:15:54,M45-49,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,45,49,47,42,365,15354
7485,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:49:12,M50-54,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,50,54,52,42,413,17352
7486,24-05-2015,Tamarack Ottawa Race Weekend,Marathon,-1,M25-29,M,24-05-2015,24,2015,6,5,NULL,OTTAWA ON,1,5,25,29,27,42,0,0
7486,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:44:25,M25-29,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,406,17065
7486,25-08-2013,Marathon des Deux Rives LÃ©vis-QuÃ©bec,Marathon,04:39:00,M18-29,M,25-08-2013,25,2013,6,8,NULL,QUEBEC QC,1,5,18,29,23,42,398,16740
7487,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:04:34,M35-39,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,435,18274
7489,23-09-2012,Marathon Oasis de Montreal,Marathon,03:43:08,M40-44,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,318,13388
7491,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:04:04,M45-49,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,45,49,47,42,262,11044
7492,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:15:34,M18-24,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,450,18934
7493,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:29:29,F25-29,F,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,384,16169
7494,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:37:59,M50-54,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,50,54,52,42,311,13079
7495,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:55:56,M35-39,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,422,17756
7495,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,05:57:23,M35-39,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,510,21443
7496,23-09-2012,Marathon Oasis de Montreal,Marathon,04:41:27,F25-29,F,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,402,16887
7497,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:09:52,M35-39,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,442,18592
7498,22-09-2013,Marathon Oasis de Montreal,Marathon,04:24:52,F40-44,F,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,378,15892
7501,22-09-2013,Marathon Oasis de Montreal,Marathon,03:33:53,M40-44,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,305,12833
7502,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:21:39,M40-44,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,545,22899
7504,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:54:09,M35-39,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,334,14049
7505,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:25:25,F30-34,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,464,19525
7507,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:20:01,M25-29,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,371,15601
7507,23-09-2012,Marathon Oasis de Montreal,Marathon,03:35:34,M25-29,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,307,12934
7508,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:29:16,F25-29,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,384,16156
7509,23-09-2012,Marathon Oasis de Montreal,Marathon,04:26:56,F55-59,F,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,55,59,57,42,381,16016
7512,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:22:23,M50-54,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,50,54,52,42,460,19343
7513,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:29:04,M45-49,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,45,49,47,42,384,16144
7513,22-09-2013,Marathon Oasis de Montreal,Marathon,03:53:28,M45-49,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,45,49,47,42,333,14008
7515,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,07:03:22,M30-34,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,604,25402
7516,23-09-2012,Marathon Oasis de Montreal,Marathon,03:54:17,F35-39,F,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,334,14057
7517,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,06:02:29,M25-29,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,517,21749
7518,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:56:36,M55-59,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,55,59,57,42,423,17796
7519,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,05:20:35,M40-44,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,457,19235
7520,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,05:40:09,M30-34,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,485,20409
7521,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,05:01:18,M30-34,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,430,18078
7523,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:51:40,M65-69,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,65,69,67,42,502,21100
7524,22-09-2013,Marathon Oasis de Montreal,Marathon,04:21:13,F40-44,F,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,373,15673
7525,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:32:50,M35-39,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,389,16370
7526,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:30:55,F25-29,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,301,12655
7527,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:48:05,M25-29,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,411,17285
7528,22-09-2013,Marathon Oasis de Montreal,Marathon,05:11:28,M18-24,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,444,18688
7529,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:27:12,M25-29,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,381,16032
7530,21-08-2016,Edmonton Marathon,Marathon,03:04:37,M40-49,M,21-08-2016,21,2016,6,8,NULL,EDMONTON AB,1,5,40,49,44,42,263,11077
7530,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:29:14,M45-49,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,45,49,47,42,298,12554
7530,15-02-2015,Winterman Marathon and Marathon Relays,Marathon,03:34:54,M45-49,M,15-02-2015,15,2015,6,2,NULL,OTTAWA ON,1,5,45,49,47,42,307,12894
7531,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,05:19:28,F30-34,F,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,456,19168
7532,22-09-2013,Marathon Oasis de Montreal,Marathon,03:59:27,M35-39,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,342,14367
7533,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,05:29:54,M50-54,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,50,54,52,42,471,19794
7534,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,06:17:30,M30-34,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,539,22650
7535,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:59:46,M25-29,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,513,21586
7536,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:11:21,M35-39,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,444,18681
7538,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:05:03,M18-24,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,350,14703
7539,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:41:46,F25-29,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,488,20506
7540,22-09-2013,Marathon Oasis de Montreal,Marathon,03:57:12,M35-39,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,338,14232
7541,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:24:42,M30-34,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,378,15882
7542,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,05:23:44,M30-34,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,462,19424
7545,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:59:49,M40-44,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,428,17989
7546,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:37:44,F18-24,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,482,20264
7547,26-10-2014,Niagara Falls International Marathon,Marathon,04:09:08,M50-59,M,26-10-2014,26,2014,6,10,NULL,NIAGARA ON,1,5,50,59,54,42,355,14948
7547,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:32:08,M50-54,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,50,54,52,42,388,16328
7548,23-09-2012,Marathon Oasis de Montreal,Marathon,04:24:41,M30-34,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,378,15881
7550,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:07:07,M25-29,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,353,14827
7551,23-09-2012,Marathon Oasis de Montreal,Marathon,04:33:34,M45-49,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,45,49,47,42,390,16414
7552,24-05-2015,Tamarack Ottawa Race Weekend,Marathon,-1,F30-34,F,24-05-2015,24,2015,6,5,NULL,OTTAWA ON,1,5,30,34,32,42,0,0
7552,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,03:44:14,F30-34,F,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,320,13454
7553,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:22:09,M18-24,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,374,15729
7555,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:30:54,F30-34,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,301,12654
7556,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:22:17,F40-44,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,374,15737
7558,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,06:03:57,F40-44,F,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,519,21837
7558,14-10-2012,Nike Women's Marathon,Marathon,05:35:04,F35-39,F,14-10-2012,14,2012,6,10,NULL,SAN FRANCISCO CA,1,5,35,39,37,42,478,20104
7559,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:46:38,M30-34,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,409,17198
7560,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:45:50,M35-39,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,322,13550
7561,22-09-2013,Marathon Oasis de Montreal,Marathon,02:55:18,F45-49,F,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,45,49,47,42,250,10518
7562,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:10:11,M35-39,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,357,15011
7563,26-05-2013,Ottawa Race Weekend,Marathon,-1,M45-49,M,26-05-2013,26,2013,6,5,NULL,OTTAWA ON,1,5,45,49,47,42,0,0
7563,23-09-2012,Marathon Oasis de Montreal,Marathon,04:23:33,M45-49,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,45,49,47,42,376,15813
7563,27-05-2012,Ottawa Race Weekend,Marathon,04:28:07,M45-49,M,27-05-2012,27,2012,6,5,NULL,OTTAWA ON,1,5,45,49,47,42,383,16087
7564,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:48:15,M50-54,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,50,54,52,42,411,17295
7565,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:35:29,M40-44,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,393,16529
7566,22-09-2013,Marathon Oasis de Montreal,Marathon,05:47:36,M25-29,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,496,20856
7567,23-09-2012,Marathon Oasis de Montreal,Marathon,04:28:42,M55-59,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,55,59,57,42,383,16122
7568,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:46:44,F25-29,F,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,409,17204
7570,22-09-2013,Marathon Oasis de Montreal,Marathon,03:55:37,M30-34,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,336,14137
7571,23-09-2012,Marathon Oasis de Montreal,Marathon,04:18:40,F50-54,F,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,50,54,52,42,369,15520
7572,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:57:55,M40-44,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,339,14275
7574,29-05-2016,Tamarack Ottawa Race Weekend,Marathon,-1,M55-59,M,29-05-2016,29,2016,6,5,NULL,OTTAWA ON,1,5,55,59,57,42,0,0
7574,25-05-2014,Tamarack Ottawa Race Weekend,Marathon,-1,M50-54,M,25-05-2014,25,2014,6,5,NULL,OTTAWA ON,1,5,50,54,52,42,0,0
7574,22-09-2013,Marathon Oasis de Montreal,Marathon,03:52:14,M50-54,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,50,54,52,42,331,13934
7574,26-05-2013,Ottawa Race Weekend,Marathon,-1,M50-54,M,26-05-2013,26,2013,6,5,NULL,OTTAWA ON,1,5,50,54,52,42,0,0
7574,23-09-2012,Marathon Oasis de Montreal,Marathon,03:43:45,M50-54,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,50,54,52,42,319,13425
7574,27-05-2012,Ottawa Race Weekend,Marathon,03:44:20,M50-54,M,27-05-2012,27,2012,6,5,NULL,OTTAWA ON,1,5,50,54,52,42,320,13460
7575,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:03:38,M35-39,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,348,14618
7576,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:31:59,F40-44,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,388,16319
7578,22-09-2013,Marathon Oasis de Montreal,Marathon,04:44:03,F25-29,F,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,405,17043
7579,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,05:10:39,M25-29,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,443,18639
7579,22-09-2013,Marathon Oasis de Montreal,Marathon,04:20:08,M18-24,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,371,15608
7580,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,06:39:21,F50-54,F,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,50,54,52,42,570,23961
7581,18-10-2015,Scotiabank Toronto Waterfront Marathon,Marathon,-1,F25-29,F,18-10-2015,18,2015,6,10,NULL,TORONTO ON,1,5,25,29,27,42,0,0
7581,22-09-2013,Marathon Oasis de Montreal,Marathon,04:30:44,F18-24,F,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,386,16244
7583,14-10-2012,Scotiabank Toronto Waterfront Marathon,Marathon,04:59:02,M35-39,M,14-10-2012,14,2012,6,10,NULL,TORONTO ON,1,5,35,39,37,42,427,17942
7583,23-09-2012,Marathon Oasis de Montreal,Marathon,04:45:22,M35-39,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,407,17122
7584,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:45:43,M40-44,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,322,13543
7585,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:20:36,M25-29,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,372,15636
7586,25-05-2014,Tamarack Ottawa Race Weekend,Marathon,-1,M60-64,M,25-05-2014,25,2014,6,5,NULL,OTTAWA ON,1,5,60,64,62,42,0,0
7586,25-08-2013,Marathon des Deux Rives LÃ©vis-QuÃ©bec,Marathon,04:29:07,M60-69,M,25-08-2013,25,2013,6,8,NULL,QUEBEC QC,1,5,60,69,64,42,384,16147
7586,23-09-2012,Marathon Oasis de Montreal,Marathon,04:19:43,M55-59,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,55,59,57,42,371,15583
7587,29-05-2016,Tamarack Ottawa Race Weekend,Marathon,-1,M30-34,M,29-05-2016,29,2016,6,5,NULL,OTTAWA ON,1,5,30,34,32,42,0,0
7587,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:18:41,M30-34,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,369,15521
7588,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:17:09,F35-39,F,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,367,15429
7588,23-09-2012,Marathon Oasis de Montreal,Marathon,03:52:31,F35-39,F,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,332,13951
7590,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:23:28,M30-34,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,290,12208
7593,19-06-2016,Courses Thematiques Tour du Lac Brome Merrell,Challenge Marathon,-1,M50-59,M,19-06-2016,19,2016,6,6,NULL,LAC-BROME QC,1,5,50,59,54,42,0,0
7593,24-05-2015,Tamarack Ottawa Race Weekend,Marathon,-1,M50-54,M,24-05-2015,24,2015,6,5,NULL,OTTAWA ON,1,5,50,54,52,42,0,0
3179,22-09-2013,Marathon Oasis de Montreal,Marathon,03:27:55,M30-34,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,297,12475
3180,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:38:38,M40-44,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,312,13118
3180,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:08:43,M40-44,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,355,14923
3181,23-09-2012,Marathon Oasis de Montreal,Marathon,03:24:13,M55-59,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,55,59,57,42,291,12253
3182,22-09-2013,Marathon Oasis de Montreal,Marathon,03:28:47,M40-44,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,298,12527
3182,23-09-2012,Marathon Oasis de Montreal,Marathon,03:29:23,M40-44,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,299,12563
3184,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:26:05,M30-34,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,380,15965
3185,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:10:08,F25-29,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,528,22208
3186,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:14:42,M35-39,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,363,15282
3187,22-09-2013,Marathon Oasis de Montreal,Marathon,03:46:58,F55-59,F,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,55,59,57,42,324,13618
3188,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,-1,M18-24,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,0,0
3189,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:22:37,M30-34,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,289,12157
